year,topic_0_words,file_name
1964.0,"[('finance', 0.0058507444), ('capital', 0.0033845387), ('production', 0.0026998734), ('tax', 0.0024554348), ('defence', 0.0021623673), ('economy', 0.0021390973), ('private', 0.002033989)]",lsd_03_07_09-03-1964
1964.0,"[('steel', 0.0044925637), ('production', 0.004411028), ('coal', 0.003986181), ('plant', 0.0025675248), ('foreign', 0.0025567205), ('china', 0.0025522315), ('plants', 0.002428435)]",lsd_03_07_09-04-1964
1964.0,"[('prasad', 0.0031323067), ('rao', 0.0030151121), ('lal', 0.0024243682), ('pakistan', 0.0020310117), ('vicepresident', 0.0018530916), ('production', 0.0018367381), ('functions', 0.0016627745)]",lsd_03_07_10-02-1964
1964.0,[],lsd_03_07_10-03-1964
1964.0,"[('court', 0.0042315032), ('steel', 0.0034721277), ('kashmir', 0.0033417395), ('pakistan', 0.0032387867), ('circus', 0.00305604), ('world', 0.0028969517), ('judges', 0.0025097895)]",lsd_03_07_10-04-1964
1964.0,"[('railway', 0.0056296363), ('railway', 0.0056115086), ('traffic', 0.003189575), ('production', 0.0026590324), ('development', 0.0025457318), ('agriculture', 0.0024248196), ('staff', 0.0024063906), ('train', 0.0022568714)]",lsd_03_07_11-02-1964
1964.0,"[('education', 0.010144985), ('textbooks', 0.002454607), ('schools', 0.0021036712)]",lsd_03_07_11-03-1964
1964.0,"[('world', 0.0053457683), ('pakistan', 0.004638987), ('china', 0.0037828633), ('nonalignment', 0.0025782967), ('pondicherry', 0.0022842027), ('position', 0.002196293), ('foreign', 0.0021947708)]",lsd_03_07_11-04-1964
1964.0,"[('pakistan', 0.009349179), ('bengal', 0.005357072), ('east', 0.004663846), ('communal', 0.003907458), ('west', 0.0035237656), ('calcutta', 0.0033068282), ('nanda', 0.0023620261), ('place', 0.0021826257), ('problem', 0.0020702598)]",lsd_03_07_12-02-1964
1964.0,"[('education', 0.006991591), ('health', 0.0023110635), ('students', 0.0020785853), ('schools', 0.0020545323), ('raju', 0.0020542662), ('university', 0.0018627247)]",lsd_03_07_12-03-1964
1964.0,"[('pakistan', 0.00471467), ('east', 0.0027518326), ('west', 0.0023999705), ('bengal', 0.0023527667), ('vicepresident', 0.0019677035)]",lsd_03_07_13-02-1964
1964.0,"[('production', 0.0046816524), ('private', 0.0043537193), ('foreign', 0.0035785541), ('rubber', 0.0032664381), ('iron', 0.003149378), ('steel', 0.002668072), ('kanungo', 0.002530973), ('gas', 0.0024002981)]",lsd_03_07_13-03-1964
1964.0,"[('pakistan', 0.0030673787), ('administration', 0.0019096765), ('scheduled', 0.0018910175)]",lsd_03_07_13-04-1964
1964.0,"[('steel', 0.0040360815), ('heavy', 0.0031168838), ('pakistan', 0.0023917232), ('kamath', 0.002284727), ('kashmir', 0.0020964525), ('production', 0.0020754414), ('engineering', 0.001875016)]",lsd_03_07_14-02-1964
1964.0,"[('book', 0.0029521277), ('pakistan', 0.0022215815), ('railway', 0.0018615787), ('thomas', 0.0017879625), ('kashmir', 0.0016564374)]",lsd_03_07_14-04-1964
1964.0,"[('education', 0.0023460505), ('pakistan', 0.0020758405), ('kamath', 0.0017536418)]",lsd_03_07_15-04-1964
1964.0,"[('trade', 0.006584584), ('export', 0.0042007477), ('production', 0.0035728312), ('tea', 0.0033372547), ('international', 0.0028662577), ('exports', 0.0022403724), ('foreign', 0.0021834467)]",lsd_03_07_16-03-1964
1964.0,"[('finance', 0.006597102), ('planning', 0.0055702967), ('health', 0.00262247), ('tax', 0.002310031)]",lsd_03_07_16-04-1964
1964.0,"[('pakistan', 0.004507447), ('east', 0.0021037464), ('discharging', 0.0020149143), ('kashmir', 0.0019466411), ('west', 0.0018140448), ('border', 0.0017732757), ('defence', 0.0016989722)]",lsd_03_07_17-02-1964
1964.0,"[('trade', 0.0037632317), ('foreign', 0.0025443097), ('raj', 0.0021603124), ('export', 0.002057347), ('tea', 0.001960492), ('production', 0.0019217884), ('radio', 0.0019087156)]",lsd_03_07_17-03-1964
1964.0,"[('finance', 0.006276266), ('steel', 0.0033102706), ('company', 0.0027879651), ('tax', 0.0025315627), ('production', 0.00245211), ('capital', 0.0021517118), ('foreign', 0.0018939535)]",lsd_03_07_17-04-1964
1964.0,"[('sugar', 0.0029401428), ('pakistan', 0.0025032845), ('transport', 0.00224269), ('production', 0.0019807436), ('agriculture', 0.0019756597)]",lsd_03_07_18-02-1964
1964.0,"[('labour', 0.004740381), ('workers', 0.003525096), ('education', 0.002666347), ('employment', 0.0023801753), ('satya', 0.0023745103), ('narayan', 0.0022492073)]",lsd_03_07_18-03-1964
1964.0,"[('tax', 0.011704227), ('finance', 0.0084073525), ('bonus', 0.0064725336), ('shares', 0.0057998886), ('capital', 0.004628389), ('incometax', 0.004438465), ('income', 0.0036347), ('taxation', 0.0031992975)]",lsd_03_07_18-04-1964
1964.0,"[('pakistan', 0.0036213927), ('production', 0.0024196685), ('education', 0.0021072796), ('functions', 0.0019663079), ('shastri', 0.0018767148), ('discharging', 0.0018096667)]",lsd_03_07_19-02-1964
1964.0,"[('workers', 0.0048037274), ('labour', 0.0045073447), ('defence', 0.002737526), ('employment', 0.002384683), ('price', 0.00229494), ('wage', 0.0020719091), ('women', 0.0020148968)]",lsd_03_07_19-03-1964
1964.0,"[('railway', 0.007325062), ('railway', 0.006341576), ('planning', 0.0030205501), ('finance', 0.0018870364), ('administration', 0.001786593)]",lsd_03_07_20-02-1964
1964.0,"[('pakistan', 0.006419154), ('defence', 0.0039414386), ('film', 0.0037539478), ('production', 0.0036241333), ('east', 0.0025742752), ('steel', 0.002525708), ('films', 0.0022400361)]",lsd_03_07_20-03-1964
1964.0,"[('emergency', 0.0059060566), ('railway', 0.005887305), ('steel', 0.0043779933), ('railway', 0.0033718462), ('production', 0.0029027218), ('kanungo', 0.0028100437), ('resolution', 0.0027800726), ('heavy', 0.0026954843), ('engineering', 0.0024686542)]",lsd_03_07_21-02-1964
1964.0,"[('defence', 0.008671295), ('army', 0.0060673575), ('officers', 0.0027231232), ('air', 0.0022590002), ('pakistan', 0.0020956069)]",lsd_03_07_21-03-1964
1964.0,"[('tax', 0.0064104386), ('finance', 0.0060532545), ('incometax', 0.005610821), ('income', 0.00523733), ('pay', 0.003049624), ('duty', 0.0028483747)]",lsd_03_07_21-04-1964
1964.0,"[('tax', 0.004818239), ('company', 0.0030914627), ('resolution', 0.0026868293), ('capital', 0.0024561358), ('education', 0.002431473), ('finance', 0.0023431028), ('foreign', 0.0019153518), ('surtax', 0.001834066)]",lsd_03_07_22-04-1964
1964.0,"[('transport', 0.003972795), ('defence', 0.0027132432), ('road', 0.0022971346), ('chavan', 0.002081447)]",lsd_03_07_23-03-1964
1964.0,"[('railway', 0.0070903725), ('railway', 0.00701522), ('defence', 0.004773883), ('pakistan', 0.002598652), ('employment', 0.0021673457)]",lsd_03_07_24-02-1964
1964.0,"[('raj', 0.0026211452), ('transport', 0.0025949106), ('court', 0.0020864902), ('bahadur', 0.0018305394), ('railway', 0.0017922918), ('agriculture', 0.0016464951)]",lsd_03_07_24-03-1964
1964.0,"[('circus', 0.0034850254), ('steel', 0.0034051877), ('bar', 0.0034038653), ('advocates', 0.0028750824)]",lsd_03_07_24-04-1964
1964.0,"[('railway', 0.0074123773), ('railway', 0.0044386694)]",lsd_03_07_25-02-1964
1964.0,"[('education', 0.0036557834), ('offices', 0.0031481269), ('sen', 0.0019736127), ('post', 0.0019508817), ('court', 0.001915821), ('employment', 0.001896722), ('hari', 0.00166308), ('kamath', 0.001658872)]",lsd_03_07_25-03-1964
1964.0,"[('court', 0.009962255), ('land', 0.008574629), ('goa', 0.0043616137), ('judicial', 0.0037255413), ('kamath', 0.0030062639), ('defence', 0.0024059212), ('ceiling', 0.0020950495)]",lsd_03_07_25-04-1964
1964.0,"[('railway', 0.009850007), ('railway', 0.00565742), ('education', 0.0036774473)]",lsd_03_07_26-02-1964
1964.0,"[('agriculture', 0.003690843), ('production', 0.0017950821)]",lsd_03_07_26-03-1964
1964.0,"[('railway', 0.0050154314), ('pakistan', 0.0045066997), ('railway', 0.0035325694), ('pakistani', 0.0027218205), ('defence', 0.0021836318)]",lsd_03_07_27-02-1964
1964.0,"[('land', 0.00927932), ('reforms', 0.003839183), ('seventeenth', 0.0027035472), ('ceiling', 0.0025703637), ('compensation', 0.001943213)]",lsd_03_07_27-04-1964
1964.0,"[('production', 0.0032950381), ('steel', 0.0026720208), ('kamath', 0.0025456005), ('price', 0.00205817), ('agriculture', 0.0019384655), ('agriculture', 0.0015325764)]",lsd_03_07_28-03-1964
1964.0,"[('medical', 0.01220456), ('land', 0.008487014), ('council', 0.0047460697), ('gas', 0.002389375), ('colleges', 0.0022243888), ('railway', 0.0021374454), ('natural', 0.002070988), ('possible', 0.002035106)]",lsd_03_07_28-04-1964
1964.0,"[('teachers', 0.0032874006), ('trade', 0.0024521854), ('railway', 0.0018976359), ('export', 0.0018732148), ('tax', 0.0017695253)]",lsd_03_07_29-02-1964
1964.0,"[('education', 0.007127791), ('medical', 0.0044655716), ('language', 0.0040550544), ('prachar', 0.0025995409), ('colleges', 0.002403939)]",lsd_03_07_29-04-1964
1964.0,"[('irrigation', 0.0047781826), ('production', 0.00278127), ('defence', 0.0018266044)]",lsd_03_07_30-03-1964
1964.0,"[('irrigation', 0.0043995026), ('electricity', 0.0025865585), ('railway', 0.0020629605), ('rural', 0.0020436582), ('rao', 0.0019235067), ('canal', 0.0019204011)]",lsd_03_07_31-03-1964
1964.0,"[('education', 0.002053669), ('petroleum', 0.001218445)]",lsd_03_08-27-05-1964
1964.0,"[('land', 0.0068158973), ('legislation', 0.0028041226), ('steel', 0.00217373), ('defence', 0.0017770408), ('acts', 0.0016129335)]",lsd_03_08_01-06-1964
1964.0,"[('land', 0.0052042226), ('railway', 0.0022216295), ('sugar', 0.0018575769), ('railway', 0.0018467014), ('agriculture', 0.0016018952)]",lsd_03_08_02-06-1964
1964.0,"[('education', 0.002527661), ('adulteration', 0.002047281), ('slums', 0.001846031), ('service', 0.0015005261), ('petroleum', 0.001418873), ('houses', 0.0013901744)]",lsd_03_08_03-06-1964
1964.0,"[('gold', 0.012525316), ('foreign', 0.0017886742), ('smuggling', 0.0016753197), ('ornaments', 0.0016284506), ('finance', 0.0016277799)]",lsd_03_08_04-06-1964
1964.0,"[('education', 0.009151291), ('bank', 0.004970993), ('steel', 0.0037937325), ('gold', 0.0034530063), ('bank', 0.0032140834), ('trade', 0.0022099654), ('heavy', 0.0021594958)]",lsd_03_08_05-06-1964
1964.0,"[('world', 0.008834646), ('leader', 0.0052978145), ('man', 0.0048566023), ('nehru', 0.0040825815), ('jawaharlal', 0.0040787375), ('freedom', 0.0040108804), ('nation', 0.0036675753), ('sense', 0.0029636584)]",lsd_03_08_29-05-1964
1964.0,"[('court', 0.0038343458), ('banerjee', 0.0017152021), ('flood', 0.0017077966)]",lsd_03_09_01-10-1964
1964.0,"[('steel', 0.002042473), ('resolution', 0.0017234572), ('asvina', 0.0015093354)]",lsd_03_09_03-10-1964
1964.0,"[('lal', 0.0012783093), ('commonwealth', 0.0012341969), ('problem', 0.0011785062), ('united', 0.0011380294)]",lsd_03_09_07-09-1964
1964.0,"[('wheat', 0.0021106724), ('production', 0.0019196277), ('price', 0.0016990898), ('agriculture', 0.0015080423)]",lsd_03_09_08-09-1964
1964.0,"[('education', 0.0037862647), ('production', 0.0037135812), ('price', 0.0020851158), ('bhadra', 0.0019202302), ('problem', 0.0016730617)]",lsd_03_09_09-09-1964
1964.0,"[('production', 0.0018888172), ('price', 0.0016996709), ('bhadra', 0.0016287245), ('land', 0.0014690737), ('gsr', 0.0014600045)]",lsd_03_09_10-09-1964
1964.0,"[('steel', 0.0031172598), ('railway', 0.002566936), ('bhadra', 0.0016662012), ('production', 0.0015139485)]",lsd_03_09_11-09-1964
1964.0,"[('defence', 0.0028534534), ('council', 0.0020608362), ('employment', 0.001632507), ('corruption', 0.0016146854), ('crisis', 0.0015714761), ('noconfidence', 0.0015560755)]",lsd_03_09_14-09-1964
1964.0,"[('wheat', 0.0026505769), ('opposition', 0.0016219815), ('bhadra', 0.0014813936)]",lsd_03_09_15-09-1964
1964.0,"[('noconfidence', 0.0029721826), ('council', 0.002621796), ('education', 0.0023840677), ('bhadra', 0.0019040958)]",lsd_03_09_16-09-1964
1964.0,"[('council', 0.002131075), ('walcott', 0.0020802142), ('nath', 0.0017549905), ('security', 0.0016580465), ('foreign', 0.0015823232), ('development', 0.0015010132), ('pal', 0.001494869), ('bhadra', 0.0014887735)]",lsd_03_09_17-09-1964
1964.0,"[('price', 0.0023742148), ('steel', 0.0018002535), ('railway', 0.0017625024), ('production', 0.0017069926)]",lsd_03_09_18-09-1964
1964.0,"[('employment', 0.0028112067), ('bhadra', 0.0019478834), ('protection', 0.0017554988), ('investigation', 0.0017269369), ('defence', 0.0017081356), ('company', 0.0016607112), ('company', 0.0015635047)]",lsd_03_09_21-09-1964
1964.0,"[('kerala', 0.0030795834), ('production', 0.0021014635), ('notes', 0.0018109049), ('police', 0.0017249696), ('development', 0.0016452238)]",lsd_03_09_22-09-1964
1964.0,"[('kerala', 0.0064866943), ('rule', 0.0027016937), ('political', 0.0017428516), ('democracy', 0.0017239973), ('education', 0.001716456)]",lsd_03_09_23-09-1964
1964.0,"[('court', 0.0037187615), ('judges', 0.0032476834), ('justice', 0.0022422264), ('health', 0.0019863597), ('kamath', 0.001903074)]",lsd_03_09_24-09-1964
1964.0,"[('hindu', 0.0027705177), ('family', 0.0024542073), ('world', 0.002018601), ('railway', 0.0019106593), ('china', 0.0018918761), ('railway', 0.0018727288)]",lsd_03_09_25-09-1964
1964.0,"[('china', 0.004614897), ('defence', 0.0042681014), ('pakistan', 0.00350014), ('foreign', 0.0028731276), ('world', 0.002730646), ('international', 0.0027015926), ('chinese', 0.0025839591), ('united', 0.0025027532), ('nonalignment', 0.0022643704)]",lsd_03_09_28-09-1964
1964.0,"[('council', 0.0028490438), ('tax', 0.0027899852), ('production', 0.0027467338), ('development', 0.0024766175), ('incometax', 0.002158493), ('press', 0.0020355), ('limit', 0.0018844682)]",lsd_03_09_29-09-1964
1964.0,"[('press', 0.004716081), ('council', 0.002969253), ('education', 0.0021573913)]",lsd_03_09_30-09-1964
1964.0,"[('wealth', 0.004318426), ('tax', 0.0027563737), ('agriculture', 0.0025317576), ('masani', 0.0021453928), ('wages', 0.0020896862), ('agrahayana', 0.002020435)]",lsd_03_10_01-12-1964
1964.0,"[('education', 0.005054524), ('kamath', 0.0022583804), ('measures', 0.0021134245), ('court', 0.0019084217), ('chagla', 0.0018214929)]",lsd_03_10_02-12-1964
1964.0,"[('foreign', 0.012403105), ('exchange', 0.006080573), ('finance', 0.0044893064), ('housing', 0.0027779462), ('regulation', 0.0020669685), ('company', 0.0018041102), ('reserve', 0.0017713232)]",lsd_03_10_03-12-1964
1964.0,"[('car', 0.0039044372), ('cars', 0.0024511744), ('manufacture', 0.0020211928), ('agrahayana', 0.0018573159), ('railway', 0.0018088699), ('production', 0.0017853504), ('steel', 0.0017251141)]",lsd_03_10_04-12-1964
1964.0,"[('trade', 0.007479231), ('kerala', 0.0059188106), ('labour', 0.004514225), ('unions', 0.0043839286), ('workers', 0.003948755), ('moral', 0.0024589193), ('turpitude', 0.0024290998), ('defence', 0.0024151031), ('supplementary', 0.0021423725)]",lsd_03_10_07-12-1964
1964.0,"[('kerala', 0.0076224566), ('elections', 0.0027173061), ('commodities', 0.0026400962), ('essential', 0.0022726208), ('rule', 0.0020807325), ('agriculture', 0.0020590646), ('supplementary', 0.001950917), ('production', 0.0016297075)]",lsd_03_10_08-12-1964
1964.0,"[('education', 0.0027075047), ('vishnu', 0.0022548537), ('university', 0.0021655713), ('university', 0.0019480257), ('agrahayana', 0.0017372387), ('essential', 0.0017170017), ('development', 0.00163832), ('kamath', 0.001600903)]",lsd_03_10_09-12-1964
1964.0,"[('university', 0.009446944), ('education', 0.009422767), ('university', 0.0043848143), ('students', 0.0030839457), ('colleges', 0.0026722392), ('health', 0.0022308126)]",lsd_03_10_10-12-1964
1964.0,"[('development', 0.0049061584), ('scheduled', 0.003775778), ('jeeps', 0.0037388853), ('university', 0.0035019673), ('chagla', 0.0032556963), ('railway', 0.0028446668), ('community', 0.0028082028), ('blocks', 0.002698176), ('agrahayana', 0.0024730614)]",lsd_03_10_11-12-1964
1964.0,"[('scheduled', 0.008191575), ('castes', 0.005242759), ('tribes', 0.0043722694), ('commissioner', 0.0031310779)]",lsd_03_10_14-12-1964
1964.0,"[('university', 0.011285472), ('scheduled', 0.005225977), ('castes', 0.0036030586), ('hindu', 0.003487016), ('banaras', 0.002999832), ('sen', 0.0026735591), ('production', 0.0025274395), ('education', 0.0024583698), ('tribes', 0.002403343)]",lsd_03_10_15-12-1964
1964.0,"[('rao', 0.005305606), ('soo', 0.0047813123), ('prasad', 0.003935141), ('lal', 0.003585329), ('narayan', 0.003276463), ('chandra', 0.003114259), ('nath', 0.003055991), ('sen', 0.0029770439)]",lsd_03_10_16-11-1964
1964.0,"[('university', 0.007111414), ('factories', 0.0056918943), ('ordnance', 0.003817422), ('defence', 0.0034555772), ('education', 0.0026741722), ('agrahayana', 0.002573867), ('hindu', 0.0023352548)]",lsd_03_10_16-12-1964
1964.0,"[('kerala', 0.005075481), ('subramaniam', 0.0023482975), ('labour', 0.0022516334), ('agriculture', 0.0021503887), ('price', 0.0019548966), ('wheat', 0.0018319644)]",lsd_03_10_17-11-1964
1964.0,"[('finance', 0.005022029), ('company', 0.0042466074), ('factories', 0.004040951), ('cars', 0.0037661404), ('company', 0.0036585976), ('defence', 0.00327669), ('production', 0.003218711), ('car', 0.0027615745)]",lsd_03_10_17-12-1964
1964.0,"[('corruption', 0.0052110036), ('servants', 0.0024540848), ('education', 0.001979298), ('banerjee', 0.00188504), ('kartika', 0.0016437385), ('without', 0.0015937214)]",lsd_03_10_18-11-1964
1964.0,"[('steel', 0.0021643126), ('railway', 0.0020474438), ('export', 0.0019783461), ('railway', 0.0017375175), ('commerce', 0.0016152519), ('trade', 0.0015969918), ('sharma', 0.0015898356), ('agrahayana', 0.0014864503)]",lsd_03_10_18-12-1964
1964.0,"[('kashmir', 0.0046570394), ('steel', 0.0023648532), ('court', 0.0021676505), ('railway', 0.0017282157)]",lsd_03_10_20-11-1964
1964.0,"[('trade', 0.002795269), ('planning', 0.0026737547), ('price', 0.0025778909), ('corporations', 0.0022269979), ('monopoly', 0.0021740822), ('finance', 0.0020438845), ('health', 0.0019553339), ('interests', 0.001886806)]",lsd_03_10_21-11-1964
1964.0,"[('gold', 0.007563857), ('company', 0.0028328074), ('petitions', 0.0019767797), ('pakistan', 0.0018565602)]",lsd_03_10_21-12-1964
1964.0,"[('gold', 0.008212261), ('sugar', 0.0026516109), ('production', 0.0025060882), ('pausa', 0.0021572055)]",lsd_03_10_22-12-1964
1964.0,"[('china', 0.005538), ('pakistan', 0.003969822), ('bomb', 0.003663526), ('swaran', 0.0033697428), ('international', 0.003156622), ('chinese', 0.0030029453), ('world', 0.0027423573), ('ceylon', 0.0025574379), ('atomic', 0.002299841), ('nuclear', 0.002253361)]",lsd_03_10_23-11-1964
1964.0,"[('gold', 0.0050376956), ('pausa', 0.002673111), ('nambiar', 0.0024025107), ('krishnamachari', 0.0021268588), ('education', 0.002092962)]",lsd_03_10_23-12-1964
1964.0,"[('world', 0.0048050163), ('bomb', 0.004111275), ('china', 0.0037195818), ('international', 0.0027090479), ('ceylon', 0.002631542), ('atomic', 0.0025710182), ('united', 0.0023435922), ('agreement', 0.0023434078), ('development', 0.0023151643)]",lsd_03_10_24-11-1964
